distributor_id,date,pos_code,units,amount
D009,2025-11-05,P001905,2191.7,32940.68
D009,2025-12-22,P001905,563.74,8509.74
D009,2026-01-20,P001905,8339.93,68388.12
D009,2026-02-10,P001905,3009.3,54874.14
D009,2026-04-27,P001905,2616.48,63664.25
D009,2026-05-12,P001905,2030.23,21618.64
D009,2025-11-05,P001906,453.1,10070.54
D009,2025-12-19,P001906,2044.4,31876.44
D009,2026-01-08,P001906,2776.12,26904.33
D009,2026-02-17,P001906,1277.46,31141.68
D009,2026-03-15,P001906,3759.54,40046.44
D009,2026-04-15,P001906,2364.34,23345.84
D009,2026-05-04,P001906,2343.3,27353.2
D009,2026-06-13,P001906,1380.66,25811.2
D009,2025-11-01,P001907,1339.02,15352.38
D009,2026-02-17,P001907,1740.84,17196.45
D009,2026-03-26,P001907,900.92,12245.61
D009,2026-04-08,P001907,1290.52,14867.76
D009,2026-05-21,P001907,909.74,13709.87
D009,2026-06-20,P001907,735.4,13823.79
D009,2025-11-17,P001908,110.94,2766.63
D009,2025-12-01,P001908,203.6,4463.0
D009,2026-01-02,P001908,310.94,4387.47
D009,2026-02-09,P001908,263.45,2856.34
D009,2026-03-23,P001908,161.91,3798.22
D009,2026-04-27,P001908,141.34,2006.77
D009,2026-05-22,P001908,125.0,2608.71
D009,2026-06-08,P001908,208.54,2028.67
D009,2025-11-15,P001909,237.1,3062.13
D009,2025-12-02,P001909,204.73,2276.68
D009,2026-01-19,P001909,176.38,2167.34
D009,2026-02-07,P001909,133.92,1944.86
D009,2026-03-12,P001909,279.31,3396.48
D009,2026-04-23,P001909,117.88,2154.52
D009,2026-05-11,P001909,239.94,2840.07
D009,2026-06-01,P001909,132.19,2534.55
D009,2025-11-23,P001910,2547.84,28528.29
D009,2025-12-22,P001910,3358.83,28625.68
D009,2026-01-20,P001910,1558.84,28838.58
D009,2026-02-24,P001910,2732.7,27763.78
D009,2026-03-13,P001910,1872.28,33515.78
D009,2026-04-03,P001910,2603.27,24273.63
D009,2026-05-25,P001910,4417.44,38994.5
D009,2026-06-24,P001910,2764.2,31600.17
D009,2025-11-17,P001911,1088.08,9991.24
D009,2025-12-27,P001911,358.19,8035.56
D009,2026-01-26,P001911,541.46,8258.11
D009,2026-02-03,P001911,858.97,9553.15
D009,2026-03-20,P001911,473.23,9655.59
D009,2026-04-17,P001911,792.06,8952.42
D009,2026-06-15,P001911,1203.94,10663.6
D009,2025-11-05,P001912,82.73,1537.61
D009,2025-12-11,P001912,187.81,3661.32
D009,2026-01-10,P001912,95.85,1940.42
D009,2026-02-03,P001912,204.37,4129.93
D009,2026-03-11,P001912,89.09,975.76
D009,2026-04-24,P001912,128.59,2495.14
D009,2026-05-11,P001912,322.0,2918.36
D009,2026-06-23,P001912,244.09,2971.58
D009,2025-11-06,P001913,446.04,4217.39
D009,2025-12-17,P001913,406.44,4969.07
D009,2026-01-03,P001913,180.84,3557.33
D009,2026-02-08,P001913,206.95,1840.2
D009,2026-03-01,P001913,240.66,4633.92
D009,2026-04-03,P001913,287.83,5635.4
D009,2026-06-03,P001913,394.47,4699.67
D009,2025-11-26,P001914,300.6,5189.14
D009,2026-01-19,P001914,323.24,6365.29
D009,2026-02-03,P001914,307.9,7020.0
D009,2026-03-01,P001914,322.45,4146.0
D009,2026-04-01,P001914,139.19,3298.99
D009,2026-05-16,P001914,448.06,4885.75
D009,2026-06-11,P001914,600.79,7103.93
D009,2025-11-11,P001915,217.51,3839.05
D009,2025-12-16,P001915,459.58,8951.49
D009,2026-01-12,P001915,468.69,10347.58
D009,2026-02-13,P001915,463.69,9528.45
D009,2026-03-06,P001915,71.76,1706.76
D009,2026-04-14,P001915,1016.58,8280.24
D009,2026-05-23,P001915,1284.71,11827.16
D009,2026-06-13,P001915,1021.48,11954.3
D009,2025-12-12,P001916,136.54,3376.32
D009,2026-02-23,P001916,147.09,3272.99
D009,2026-03-07,P001916,415.33,6271.9
D009,2026-04-17,P001916,165.55,3939.37
D009,2026-06-05,P001916,245.57,5681.91
D009,2025-11-04,P001917,340.94,6480.52
D009,2026-01-03,P001917,910.44,10252.47
D009,2026-03-18,P001917,570.28,10667.85
D009,2026-04-06,P001917,686.57,9267.27
D009,2026-05-21,P001917,874.08,14387.1
D009,2026-06-16,P001917,497.88,11866.43
D009,2025-11-11,P001918,499.12,6929.69
D009,2025-12-21,P001918,329.24,6048.01
D009,2026-01-01,P001918,954.16,11500.21
D009,2026-02-12,P001918,499.94,11956.96
D009,2026-04-22,P001918,518.69,11369.64
D009,2026-05-16,P001918,582.72,10734.66
D009,2026-06-05,P001918,1409.53,14282.89
D009,2025-11-06,P001919,633.69,7299.02
D009,2025-12-17,P001919,252.04,4627.06
D009,2026-01-13,P001919,359.89,8916.97
D009,2026-02-17,P001919,364.7,6767.43
D009,2026-03-16,P001919,1012.57,11960.45
D009,2026-04-19,P001919,658.64,7371.22
D009,2026-05-17,P001919,635.74,9438.55
D009,2026-06-26,P001919,558.67,6680.94
D009,2025-12-20,P001920,1382.75,31246.27
D009,2026-01-13,P001920,1178.0,20425.05
D009,2026-02-25,P001920,2337.79,27081.67
D009,2026-03-01,P001920,1622.68,39442.79
D009,2026-04-10,P001920,4183.4,36808.33
D009,2026-05-24,P001920,1725.28,21929.03
D009,2026-06-09,P001920,4762.47,38663.31
D009,2025-11-10,P001921,3045.41,37123.7
D009,2025-12-07,P001921,3912.5,64367.9
D009,2026-01-15,P001921,2456.84,52561.25
D009,2026-03-19,P001921,1952.64,47967.07
D009,2026-05-03,P001921,5025.99,76396.52
D009,2026-06-01,P001921,3294.34,32640.59
D009,2025-11-09,P001922,357.8,3370.93
D009,2025-12-12,P001922,363.84,6875.93
D009,2026-01-17,P001922,803.94,6450.34
D009,2026-02-12,P001922,73.69,1017.49
D009,2026-03-17,P001922,671.32,10368.11
D009,2026-04-24,P001922,737.31,8288.04
D009,2026-05-08,P001922,676.86,7675.02
D009,2026-06-17,P001922,124.93,2739.7
D009,2025-11-09,P001923,260.04,3936.05
D009,2025-12-17,P001923,105.89,2094.81
D009,2026-02-24,P001923,177.18,2835.44
D009,2026-03-04,P001923,220.87,3951.61
D009,2026-04-14,P001923,484.88,4192.17
D009,2026-05-24,P001923,204.85,3819.6
D009,2025-11-09,P001924,2696.71,40398.47
D009,2025-12-25,P001924,3576.62,51840.2
D009,2026-01-21,P001924,2347.38,41054.11
D009,2026-02-27,P001924,1802.29,43893.62
D009,2026-03-14,P001924,2110.63,43872.93
D009,2026-04-05,P001924,3569.61,50948.49
D009,2026-05-22,P001924,2594.87,50385.05
D009,2026-06-12,P001924,2186.46,23878.7
D009,2025-11-05,P001925,312.7,3475.08
D009,2025-12-20,P001925,220.22,5331.5
D009,2026-01-01,P001925,237.42,5419.12
D009,2026-02-07,P001925,293.96,6107.22
D009,2026-03-13,P001925,251.9,3350.58
D009,2026-04-24,P001925,302.93,5133.11
D009,2026-05-01,P001925,306.15,5744.11
D009,2026-06-19,P001925,215.43,5287.64
D009,2025-11-27,P001926,358.04,3133.34
D009,2025-12-18,P001926,266.95,3987.8
D009,2026-01-14,P001926,79.43,1803.36
D009,2026-03-02,P001926,298.57,2953.16
D009,2026-04-27,P001926,104.18,2481.67
D009,2026-05-01,P001926,318.86,3018.49
D009,2026-06-14,P001926,304.25,3285.7
D009,2025-11-24,P001927,371.28,7094.62
D009,2025-12-25,P001927,231.48,5306.48
D009,2026-01-13,P001927,170.06,3526.45
D009,2026-02-27,P001927,381.77,4333.62
D009,2026-03-26,P001927,255.18,5205.0
D009,2026-04-08,P001927,185.8,4409.82
D009,2026-05-20,P001927,519.77,4356.94
D009,2026-06-27,P001927,85.21,2054.67
D009,2025-11-13,P001928,254.98,6343.47
D009,2025-12-05,P001928,725.16,6732.77
D009,2026-01-20,P001928,360.88,3235.34
D009,2026-02-03,P001928,221.55,5364.09
D009,2026-05-04,P001928,364.31,5426.71
D009,2025-11-22,P001929,4121.23,76618.48
D009,2025-12-24,P001929,4115.05,82595.02
D009,2026-02-04,P001929,2477.41,61401.36
D009,2026-03-16,P001929,3382.46,75425.4
D009,2026-05-08,P001929,4277.87,78208.41
D009,2026-06-14,P001929,3091.02,26113.39
D009,2025-11-14,P001930,269.15,4968.18
D009,2025-12-13,P001930,82.69,1536.27
D009,2026-01-11,P001930,689.31,7710.13
D009,2026-02-26,P001930,214.96,5272.33
D009,2026-03-01,P001930,450.54,4294.41
D009,2026-04-24,P001930,222.42,5429.75
D009,2026-05-06,P001930,233.17,3355.99
D009,2025-11-16,P001931,1687.68,32381.61
D009,2025-12-03,P001931,2178.42,35738.43
D009,2026-01-11,P001931,2095.98,35417.63
D009,2026-02-08,P001931,1038.09,20213.93
D009,2026-03-04,P001931,1501.74,33974.71
D009,2026-04-07,P001931,921.56,22044.11
D009,2026-05-10,P001931,1690.64,34407.51
D009,2026-06-11,P001931,2455.44,42296.52
D009,2025-11-16,P001932,276.13,4350.1
D009,2026-01-07,P001932,460.16,5815.75
D009,2026-02-09,P001932,87.64,2018.27
D009,2026-03-01,P001932,269.84,6629.62
D009,2026-04-02,P001932,131.3,2636.91
D009,2026-05-21,P001932,314.23,7371.98
D009,2026-06-17,P001932,215.11,4855.34
D009,2025-11-12,P001933,337.07,5334.31
D009,2025-12-10,P001933,335.71,5463.31
D009,2026-01-18,P001933,499.62,6630.32
D009,2026-02-02,P001933,182.6,3684.38
D009,2026-04-15,P001933,423.39,5439.31
D009,2026-05-11,P001933,327.12,5528.73
D009,2026-06-25,P001933,234.27,4669.74
D009,2025-11-15,P001934,403.36,4169.56
D009,2025-12-20,P001934,518.98,7722.71
D009,2026-01-27,P001934,360.78,7263.77
D009,2026-02-05,P001934,416.4,6077.49
D009,2026-04-26,P001934,638.37,6506.97
D009,2026-05-16,P001934,187.46,4376.94
D009,2026-06-03,P001934,328.43,7248.98
D009,2025-12-16,P001935,1508.77,29810.71
D009,2026-01-27,P001935,3237.46,45492.28
D009,2026-02-05,P001935,1816.54,41950.5
D009,2026-03-03,P001935,7171.92,58236.33
D009,2026-04-10,P001935,1357.63,26746.97
D009,2026-05-21,P001935,3013.18,40337.38
D009,2025-11-01,P001936,5903.37,57957.01
D009,2025-12-12,P001936,2874.53,55714.74
D009,2026-01-07,P001936,2831.27,29236.46
D009,2026-02-09,P001936,2133.61,41918.01
D009,2026-03-17,P001936,3699.4,32249.76
D009,2026-04-18,P001936,3196.28,33080.2
D009,2025-12-23,P001937,224.41,3887.25
D009,2026-01-23,P001937,203.69,4773.87
D009,2026-02-05,P001937,371.91,4499.68
D009,2026-05-17,P001937,538.84,4413.55
D009,2026-06-26,P001937,149.36,2902.79
D009,2025-11-13,P001938,509.23,10531.96
D009,2025-12-15,P001938,978.94,10597.71
D009,2026-01-02,P001938,920.94,10280.76
D009,2026-02-12,P001938,401.57,8925.97
D009,2026-03-22,P001938,1174.32,9608.44
D009,2026-04-21,P001938,939.83,10580.61
D009,2026-05-04,P001938,1311.86,11342.51
D009,2026-06-22,P001938,950.96,11998.78
D009,2025-12-14,P001939,2551.86,26985.07
D009,2026-02-14,P001939,1393.58,16819.74
D009,2026-03-22,P001939,794.98,16411.8
D009,2026-04-02,P001939,1082.19,23507.49
D009,2026-06-14,P001939,689.78,7579.45
D009,2025-11-20,P001940,1106.45,17534.22
D009,2025-12-27,P001940,1282.19,15852.45
D009,2026-02-03,P001940,4198.75,37776.8
D009,2026-03-12,P001940,3021.64,26799.69
D009,2026-04-18,P001940,2681.9,51773.15
D009,2026-05-06,P001940,2869.67,33855.08
D009,2026-06-05,P001940,3261.12,48078.97
D009,2025-11-26,P001941,464.31,3896.45
D009,2026-01-12,P001941,179.12,3103.14
D009,2026-03-15,P001941,357.36,6256.31
D009,2026-04-25,P001941,393.53,5490.89
D009,2026-05-14,P001941,213.05,4577.34
D009,2026-06-05,P001941,363.99,4505.01
D009,2025-11-13,P001942,1101.37,13119.47
D009,2025-12-20,P001942,801.13,13349.64
D009,2026-01-16,P001942,572.73,14153.65
D009,2026-02-11,P001942,575.18,10464.11
D009,2026-03-15,P001942,1973.44,21429.85
D009,2026-04-21,P001942,914.21,22555.66
D009,2026-05-24,P001942,1899.18,21457.31
D009,2026-06-12,P001942,945.91,19594.61
D009,2025-11-06,P001943,107.66,2153.72
D009,2025-12-19,P001943,306.16,2645.1
D009,2026-01-24,P001943,166.61,2871.94
D009,2026-03-23,P001943,285.94,2921.76
D009,2026-04-15,P001943,183.15,2740.99
D009,2026-05-01,P001943,233.29,2865.96
D009,2026-06-20,P001943,137.96,2442.1
D009,2025-11-07,P001944,4131.15,53078.04
D009,2025-12-25,P001944,4353.29,59785.94
D009,2026-01-11,P001944,2785.22,61339.68
D009,2026-02-17,P001944,3062.53,57848.35
D009,2026-03-07,P001944,4993.65,76889.65
D009,2026-04-04,P001944,6369.78,56877.59
D009,2026-05-20,P001944,4309.77,69288.94
D009,2026-06-03,P001944,2600.75,46635.02
D009,2025-11-26,P001945,493.06,5641.56
D009,2025-12-01,P001945,468.18,8077.99
D009,2026-01-05,P001945,358.12,6672.17
D009,2026-05-04,P001945,277.95,5375.97
D009,2026-06-25,P001945,427.91,9261.73
D009,2025-11-22,P001946,219.47,4261.27
D009,2025-12-10,P001946,319.61,5331.84
D009,2026-01-23,P001946,189.9,4477.49
D009,2026-02-09,P001946,430.2,5650.7
D009,2026-03-22,P001946,559.93,5220.35
D009,2026-04-16,P001946,265.93,6220.82
D009,2026-05-13,P001946,232.15,3433.83
D009,2026-06-04,P001946,1016.61,8226.05
D009,2025-11-27,P001947,1458.38,25630.96
D009,2025-12-17,P001947,1887.25,43470.02
D009,2026-01-02,P001947,2159.32,32369.05
D009,2026-02-25,P001947,1494.66,33991.52
D009,2026-03-06,P001947,2213.92,26859.9
D009,2026-04-04,P001947,3209.26,47583.16
D009,2026-05-04,P001947,4864.05,52227.89
D009,2026-06-07,P001947,1911.6,42248.74
D009,2025-12-21,P001948,397.23,3687.81
D009,2026-02-10,P001948,265.37,6246.36
D009,2026-03-09,P001948,496.53,6499.12
D009,2026-04-21,P001948,284.08,6709.24
D009,2026-05-10,P001948,480.23,5878.34
D009,2026-06-21,P001948,194.52,2414.47
D009,2025-11-17,P001949,159.32,3620.17
D009,2025-12-27,P001949,274.35,2560.05
D009,2026-01-15,P001949,252.05,6050.61
D009,2026-02-27,P001949,326.35,4658.73
D009,2026-03-15,P001949,396.6,3996.14
D009,2026-04-27,P001949,412.18,3456.7
D009,2026-05-11,P001949,388.98,3214.65
D009,2026-06-11,P001949,282.14,3719.39
D009,2025-11-21,P001950,266.52,3260.21
D009,2026-01-06,P001950,193.38,4200.45
D009,2026-02-09,P001950,392.88,5716.32
D009,2026-05-10,P001950,272.76,5641.02
D009,2026-06-15,P001950,219.57,5324.33
D009,2025-11-23,P001951,267.92,5858.9
D009,2025-12-17,P001951,164.01,3719.68
D009,2026-01-19,P001951,302.24,3731.46
D009,2026-02-27,P001951,337.75,5646.52
D009,2026-03-02,P001951,203.34,4866.52
D009,2026-04-01,P001951,268.98,6136.48
D009,2026-05-02,P001951,522.83,5566.52
D009,2026-06-12,P001951,225.4,4805.08
D009,2025-11-10,P001952,170.24,3977.0
D009,2025-12-09,P001952,148.98,3004.88
D009,2026-03-17,P001952,109.42,2652.04
D009,2026-06-21,P001952,24.26,548.59
D009,2025-11-09,P001953,4302.34,95220.77
D009,2025-12-25,P001953,1493.93,31855.87
D009,2026-01-08,P001953,4565.14,66936.37
D009,2026-02-12,P001953,3117.28,67016.22
D009,2026-03-13,P001953,4035.2,60358.51
D009,2026-04-21,P001953,1432.11,34573.31
D009,2026-05-19,P001953,4453.69,75018.22
D009,2026-06-10,P001953,0.0,0.0
D009,2025-11-14,P001954,3819.59,89744.37
D009,2025-12-14,P001954,4872.4,49243.28
D009,2026-01-21,P001954,4301.25,79759.64
D009,2026-02-01,P001954,2509.86,42935.3
D009,2026-03-19,P001954,3995.34,43772.04
D009,2026-04-10,P001954,7656.75,81328.24
D009,2026-06-24,P001954,3168.86,66533.27
D009,2025-11-10,P001955,543.18,5704.19
D009,2025-12-07,P001955,278.49,5009.37
D009,2026-01-01,P001955,804.21,7544.27
D009,2026-02-15,P001955,266.95,5234.93
D009,2026-03-02,P001955,181.97,3861.53
D009,2026-05-10,P001955,358.2,7256.09
D009,2025-11-21,P001956,87.94,1363.94
D009,2025-12-24,P001956,71.16,830.5
D009,2026-02-26,P001956,207.25,2227.94
D009,2026-03-10,P001956,98.92,1242.63
D009,2026-04-12,P001956,101.23,2027.3
D009,2026-05-21,P001956,115.87,1252.93
D009,2025-11-27,P001957,321.5,5828.16
D009,2026-01-22,P001957,1810.53,19302.97
D009,2026-02-04,P001957,272.1,6513.19
D009,2026-03-12,P001957,644.71,9796.92
D009,2026-04-20,P001957,672.67,12937.5
D009,2026-05-11,P001957,880.47,16742.99
D009,2026-06-02,P001957,999.12,12548.1
D009,2025-11-05,P001958,84.7,1406.02
D009,2025-12-09,P001958,86.14,1550.87
D009,2026-01-04,P001958,57.22,1300.83
D009,2026-03-01,P001958,70.54,1695.37
D009,2026-04-08,P001958,100.07,1545.16
D009,2026-05-20,P001958,109.83,2412.99
D009,2025-11-19,P001959,537.29,10906.83
D009,2025-12-16,P001959,2145.31,40460.18
D009,2026-03-06,P001959,839.47,18042.79
D009,2026-04-26,P001959,1507.17,29160.67
D009,2026-05-27,P001959,1812.4,21604.42
D009,2026-06-03,P001959,2547.62,28415.7
D009,2026-01-06,P001960,333.85,4600.17
D009,2026-02-15,P001960,167.75,4130.51
D009,2026-06-08,P001960,525.55,6027.6
D009,2025-11-02,P001961,1723.12,39202.15
D009,2025-12-26,P001961,1564.55,26202.77
D009,2026-02-03,P001961,4411.1,50070.51
D009,2026-03-21,P001961,776.3,19133.02
D009,2026-05-09,P001961,2057.52,29643.97
D009,2026-06-11,P001961,5131.09,46585.98
D009,2025-12-11,P001962,107.46,2583.75
D009,2026-01-23,P001962,424.3,5626.99
D009,2026-02-11,P001962,394.45,4831.37
D009,2026-03-18,P001962,194.57,2424.85
D009,2026-04-06,P001962,116.32,2376.68
D009,2026-05-27,P001962,233.92,4683.96
D009,2026-06-07,P001962,201.95,4047.98
D009,2025-11-12,P001963,5648.22,45258.22
D009,2025-12-09,P001963,8871.05,73599.28
D009,2026-01-08,P001963,4457.53,39282.13
D009,2026-03-27,P001963,2047.45,50866.44
D009,2026-04-05,P001963,3559.89,80073.18
D009,2026-06-19,P001963,1406.59,29657.57
D009,2025-11-16,P001964,751.73,15213.91
D009,2025-12-15,P001964,1215.74,19555.47
D009,2026-01-06,P001964,1043.1,17083.36
D009,2026-02-25,P001964,1502.69,15188.57
D009,2026-03-24,P001964,630.39,12129.72
D009,2026-04-17,P001964,691.1,15263.96
D009,2026-05-13,P001964,1365.79,14627.66
D009,2025-11-08,P001965,236.25,5592.89
D009,2025-12-25,P001965,268.4,4384.89
D009,2026-01-25,P001965,1048.99,9758.29
D009,2026-02-12,P001965,292.17,3694.78
D009,2026-03-04,P001965,625.86,8841.03
D009,2026-04-06,P001965,639.65,5815.41
D009,2026-05-22,P001965,444.02,5952.73
D009,2026-06-26,P001965,296.05,4730.91
D009,2025-11-16,P001966,613.68,11880.86
D009,2025-12-12,P001966,799.05,11654.03
D009,2026-01-12,P001966,301.72,4886.9
D009,2026-02-18,P001966,723.99,8689.34
D009,2026-03-02,P001966,490.54,7214.75
D009,2026-04-07,P001966,1078.43,9618.24
D009,2026-05-09,P001966,494.15,7759.12
D009,2026-06-04,P001966,241.01,4505.55
D009,2025-11-07,P001967,300.28,7278.63
D009,2025-12-10,P001967,134.31,2213.89
D009,2026-01-21,P001967,519.99,5916.63
D009,2026-02-26,P001967,232.88,4567.12
D009,2026-03-12,P001967,289.08,3696.62
D009,2026-04-05,P001967,176.96,3169.19
D009,2026-05-13,P001967,127.5,2984.99
D009,2026-06-01,P001967,273.82,4380.71
D009,2025-11-24,P001968,714.41,8641.35
D009,2025-12-24,P001968,719.28,6406.96
D009,2026-01-21,P001968,216.16,4229.96
D009,2026-02-14,P001968,372.65,3192.39
D009,2026-03-12,P001968,261.14,5544.74
D009,2026-04-12,P001968,402.68,5859.62
D009,2026-05-26,P001968,180.9,4367.23
D009,2026-06-22,P001968,336.22,5641.57
D009,2025-11-03,P001969,1092.89,17018.14
D009,2025-12-07,P001969,800.05,12820.57
D009,2026-02-18,P001969,1702.49,14150.7
D009,2026-03-26,P001969,1241.74,17742.63
D009,2026-04-25,P001969,350.02,7364.22
D009,2026-05-14,P001969,555.63,10879.73
D009,2026-06-13,P001969,1319.32,18283.15
D009,2025-11-25,P001970,1229.46,26833.58
D009,2026-01-04,P001970,999.91,19976.9
D009,2026-02-18,P001970,1117.22,23178.26
D009,2026-03-02,P001970,1194.59,16156.49
D009,2026-04-26,P001970,607.9,14785.52
D009,2026-05-20,P001970,727.43,15313.4
D009,2026-06-06,P001970,889.99,20176.34
D009,2025-11-15,P001971,1014.29,15660.33
D009,2025-12-04,P001971,1988.87,16185.29
D009,2026-03-22,P001971,489.93,8699.37
D009,2026-04-09,P001971,852.12,16055.52
D009,2026-05-20,P001971,840.65,15395.11
D009,2026-06-03,P001971,861.28,17268.12
D009,2025-11-25,P001972,767.3,18850.59
D009,2025-12-10,P001972,815.63,12097.36
D009,2026-01-14,P001972,1100.76,9403.04
D009,2026-02-01,P001972,1203.73,14907.13
D009,2026-03-08,P001972,698.05,15595.58
D009,2026-04-20,P001972,239.61,5835.91
D009,2026-05-08,P001972,975.66,15172.73
D009,2026-06-02,P001972,600.19,13558.9
D009,2025-11-17,P001973,666.1,5724.53
D009,2025-12-19,P001973,235.83,3557.96
D009,2026-02-13,P001973,534.47,5016.39
D009,2026-03-19,P001973,175.63,3787.85
D009,2026-04-23,P001973,257.77,5532.52
D009,2026-05-01,P001973,225.36,4120.92
D009,2026-06-04,P001973,361.42,4038.63
D009,2025-11-23,P001974,140.11,2036.82
D009,2025-12-17,P001974,165.07,2655.53
D009,2026-01-24,P001974,121.75,1842.14
D009,2026-03-07,P001974,144.75,2369.67
D009,2026-04-19,P001974,135.09,1730.86
D009,2026-05-19,P001974,76.34,1742.28
D009,2026-06-10,P001974,129.39,1714.38
D009,2025-11-24,P001975,1429.12,22480.08
D009,2025-12-14,P001975,714.78,17478.71
D009,2026-01-22,P001975,1634.9,16530.22
D009,2026-03-04,P001975,1516.96,23119.6
D009,2026-04-19,P001975,2732.63,25670.48
D009,2026-06-05,P001975,1023.62,9636.84
D009,2025-11-18,P001976,2654.58,24921.06
D009,2025-12-12,P001976,1252.99,25488.28
D009,2026-01-24,P001976,1028.77,22986.84
D009,2026-04-17,P001976,3382.27,31883.58
D009,2026-05-19,P001976,2618.3,26268.4
D009,2026-06-26,P001976,2023.48,35571.94
D009,2025-11-22,P001977,685.15,5482.5
D009,2025-12-24,P001977,352.53,5150.65
D009,2026-01-08,P001977,513.08,5081.13
D009,2026-02-26,P001977,241.08,5941.38
D009,2026-03-21,P001977,469.51,4462.88
D009,2026-04-25,P001977,361.21,3364.41
D009,2026-05-01,P001977,505.17,5699.67
D009,2026-06-11,P001977,479.94,8907.09
D009,2025-11-12,P001978,2390.02,50501.07
D009,2025-12-16,P001978,2158.64,32557.07
D009,2026-01-16,P001978,3131.28,44233.1
D009,2026-03-13,P001978,2773.16,27085.82
D009,2026-05-23,P001978,2398.18,34148.1
D009,2026-06-23,P001978,2661.22,50556.92
D009,2025-11-21,P001979,391.64,7863.93
D009,2025-12-05,P001979,482.08,6399.96
D009,2026-01-07,P001979,713.78,7304.13
D009,2026-02-01,P001979,332.93,6497.18
D009,2026-03-01,P001979,226.31,4666.07
D009,2026-04-27,P001979,522.08,5497.99
D009,2026-05-13,P001979,456.78,8664.82
D009,2026-06-06,P001979,271.21,5251.75
